iy,ix,dx,dy,residual_comb_score,p_jitter,null_median,null_q95,null_q99,q_bh
12,10,0.65625,0.78125,0.7540196839275078,0.8703564821758912,0.7978469094112572,0.8630946312787318,0.8895804433735318,0.8703564821758912
12,11,0.71875,0.78125,0.8385262324332992,0.19294035298235088,0.8012037716101131,0.8730790084869112,0.9032557251946441,0.2546017029045455
12,12,0.78125,0.78125,0.9020018040178082,0.004549772511374431,0.7940648833195849,0.8617279684604533,0.8893806305650455,0.012007647040328395
12,13,0.84375,0.78125,0.916326081091784,0.0025498725063746812,0.7952058786321672,0.8624552825480183,0.8924542418452537,0.007252970684799093
12,14,0.90625,0.78125,1.013406880962729,9.99950002499875e-05,0.8005570198086422,0.873222595453647,0.910403285797842,0.0006399680015999199
12,15,0.96875,0.78125,1.0593404276562792,4.999750012499375e-05,0.8090076467847738,0.8949761874002499,0.9395643253654135,0.00039998000099995
13,0,0.03125,0.84375,1.0830624786576115,4.999750012499375e-05,0.803611801269996,0.891944086486796,0.9487101649763212,0.00039998000099995
13,1,0.09375,0.84375,1.028991178299936,0.00014999250037498125,0.8037904272637284,0.8889646351975251,0.939397583292124,0.0008169804275743659
13,2,0.15625,0.84375,0.9627791757865581,0.0006999650017499125,0.7957942179278239,0.8663033737941966,0.9048933242552591,0.0025969716006953277
13,3,0.21875,0.84375,0.9862360185098772,4.999750012499375e-05,0.7963901625658203,0.8718995226395051,0.9052235891147593,0.00039998000099995
13,4,0.28125,0.84375,0.9776113824176443,9.99950002499875e-05,0.8058768062688217,0.878063049428187,0.910664853312983,0.0006399680015999199
13,5,0.34375,0.84375,0.899059414961615,0.005799710014499275,0.794492603448383,0.8636184403545769,0.8910011189746755,0.014847257637118144
13,6,0.40625,0.84375,0.8741521429372846,0.017399130043497826,0.7923172625165238,0.8568086962752877,0.8828475135501666,0.03452850613283289
13,7,0.46875,0.84375,0.8296662871027114,0.24423778811059446,0.802497389613727,0.8652115560177741,0.8908603162614834,0.30649447919760875
13,8,0.53125,0.84375,0.784339687074307,0.5947702614869257,0.7931772078673003,0.8558609490973966,0.8829352237742383,0.6139563989542459
13,9,0.59375,0.84375,0.790061761502529,0.6411179441027949,0.8048033703973472,0.8718649157287952,0.9006057600544441,0.659141340121749
13,10,0.65625,0.84375,0.823179905901617,0.29738513074346284,0.8017347584745254,0.8699609449483592,0.9002279776170327,0.34873872744718926
13,11,0.71875,0.84375,0.805460544601165,0.3508824558772061,0.7909691085808902,0.8548457821948925,0.8841588959831399,0.40100852100252127
13,12,0.78125,0.84375,0.8989564810938754,0.0020998950052497373,0.7921483518122052,0.8533878794112343,0.8786949088465302,0.006108785469817418
13,13,0.84375,0.84375,0.9514060308894988,0.00034998250087495624,0.8003152154549364,0.8682887544961678,0.8996549817335611,0.0015999200039998
13,14,0.90625,0.84375,0.9881671985270569,0.0002999850007499625,0.8084773357567094,0.8809364468448133,0.9220421459686762,0.001422151114666489
13,15,0.96875,0.84375,1.037097665189167,0.00039998000099995,0.8033769706314107,0.895256625254007,0.946258497288064,0.0017964014079997754
14,0,0.03125,0.90625,1.1523775416687017,4.999750012499375e-05,0.8045692883814841,0.9051139457911628,0.9674327053004588,0.00039998000099995
14,1,0.09375,0.90625,1.0533881664389848,4.999750012499375e-05,0.808581811933384,0.8921628692334804,0.9390180255911094,0.00039998000099995
14,2,0.15625,0.90625,0.9969036552193811,9.99950002499875e-05,0.7986688767485111,0.8718497312321354,0.9095976328091946,0.0006399680015999199
14,3,0.21875,0.90625,0.9350502592063269,0.00044997750112494374,0.7926521189805664,0.8635864505188101,0.892501889375623,0.0019524447506438236
14,4,0.28125,0.90625,0.9326415965990483,0.0007499625018749063,0.8001542389163707,0.864652509786583,0.891963808975572,0.0027427200068568
14,5,0.34375,0.90625,0.8765728278838112,0.018999050047497624,0.7969433088483301,0.8603607249718113,0.8869013982869186,0.03741351393968763
14,6,0.40625,0.90625,0.8923218685089832,0.016499175041247937,0.8090087702728672,0.8736494432892232,0.8994339586698359,0.032998350082495874
14,7,0.46875,0.90625,0.872426751605397,0.0431978401079946,0.7983794612750976,0.8693121946370197,0.9007455654942662,0.07292266965599088
14,8,0.53125,0.90625,0.8536397143135805,0.1631918404079796,0.8139612129888845,0.8811706895915505,0.9083337052764089,0.2175891205439728
14,9,0.59375,0.90625,0.8200543245884669,0.38883055847207637,0.8095633461187266,0.8719953687457495,0.8982766289530175,0.4346752094709675
14,10,0.65625,0.90625,0.8239372521868499,0.3720313984300785,0.8105473289530182,0.8767771156494245,0.9026170522949062,0.4214160973367261
14,11,0.71875,0.90625,0.8030108533079406,0.4291285435728214,0.7961744979125935,0.8630401738600253,0.8918085240215368,0.46747620065805223
14,12,0.78125,0.90625,0.8293157130214173,0.14694265286735664,0.7902888941243118,0.8511146887470515,0.8760843302105378,0.199804746604775
14,13,0.84375,0.90625,0.8923576534612905,0.008649567521623918,0.7990073512257667,0.8622876945788546,0.8903208374576898,0.01994855212194345
14,14,0.90625,0.90625,0.9825580397153725,0.0002999850007499625,0.8210872972181407,0.8903881947616432,0.9263523795012027,0.001422151114666489
14,15,0.96875,0.90625,1.0961461838620234,4.999750012499375e-05,0.8046648721790892,0.8950597801953326,0.9526151049580462,0.00039998000099995
15,0,0.03125,0.96875,1.131130150634099,4.999750012499375e-05,0.7995344864039666,0.8944992362014911,0.9556119674856599,0.00039998000099995
15,1,0.09375,0.96875,1.0456017850691492,4.999750012499375e-05,0.8040189376654996,0.8757597314511106,0.9160282112200667,0.00039998000099995
15,2,0.15625,0.96875,1.0237930177601358,4.999750012499375e-05,0.8084233859552491,0.8816588382736802,0.9125437641757508,0.00039998000099995
15,3,0.21875,0.96875,0.9766271019281721,4.999750012499375e-05,0.7922113386276637,0.8595825588927869,0.8898553464122093,0.00039998000099995
15,4,0.28125,0.96875,0.9333140043399683,0.0021498925053747312,0.8089691081111401,0.8785301751317639,0.9095440851489507,0.006183960464898103
15,5,0.34375,0.96875,0.916242432722708,0.0050497475126243686,0.8082492507258934,0.8767290443336256,0.904835434446029,0.013191177175835084
15,6,0.40625,0.96875,0.8993548565487948,0.012099395030248488,0.8081301634788576,0.8749357450912896,0.9023376396012657,0.025812042731196774
15,7,0.46875,0.96875,0.9020344835037002,0.0038498075096245186,0.7987525700824762,0.863018827301798,0.8910569064097518,0.010374218131198702
15,8,0.53125,0.96875,0.8997762088738592,0.0030998450077496125,0.7979344970038922,0.8589261854703063,0.8842224715258122,0.008625655673738053
15,9,0.59375,0.96875,0.8728009584306373,0.049647517624118793,0.8086555448650266,0.8725760635834371,0.8976239867084962,0.08253093838814553
15,10,0.65625,0.96875,0.8235318154318164,0.19894005299735013,0.7885313485688679,0.856514452804079,0.8865830268959337,0.25852108409807933
15,11,0.71875,0.96875,0.8443804045790134,0.12214389280535973,0.7964834192778281,0.8641433700773065,0.892714203339385,0.1727560030838237
15,12,0.78125,0.96875,0.7942885244422583,0.4111794410279486,0.7853984691017332,0.8504263444566273,0.8775487607149097,0.4517679695414371
15,13,0.84375,0.96875,0.802430406632788,0.3467326633668317,0.7880117262113957,0.8479616677971041,0.8724482742651626,0.39983586406265276
15,14,0.90625,0.96875,0.8153303248852258,0.1479426028698565,0.7794002088500441,0.8350886158397643,0.8594551817946585,0.199804746604775
15,15,0.96875,0.96875,1.0239447361575913,4.999750012499375e-05,0.7935987765097413,0.8665283702766807,0.904948580059672,0.00039998000099995
